linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
ja-ta-i-*301-u	jataiΘu	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ja-ta-i-*301-u-j	jataiΘuj	eːʃ	-19.9832	eːʃ (-19.98); iti (-20.27); eːʃtsi (-20.31)	8
ja-ta-i-*301-u-ja	jataiΘuja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ja-tu-r	jatur	iti	-9.7628	iti (-9.76); aːsːa (-11.37); eːʃtsi (-11.40)	5
ja-tu-ru	jaturu	itut	-9.7601	itut (-9.76); xatkus (-11.58); xarkis (-11.80)	6
ja-tu-ru-s	jaturus	itut	-13.2643	itut (-13.26); aːsːa (-14.07); xapa (-14.31)	7
ja-tu-ru-sa	jaturusa	itut	-16.7686	itut (-16.77); aːsːa (-17.56); xapa (-17.81)	8
ja-tu-ru-sa-i	jaturusai	iːsˤaː́	-19.6334	iːsˤaː́ (-19.63); itut (-20.27); aːsːa (-21.05)	9
ja-tu-ru-sa-i-d	jaturusaid	iːsˤaː́	-22.1248	iːsˤaː́ (-22.12); itut (-23.78); eːtsːi (-24.46)	10
ja-wa-*56	jawaΦ	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
ka-na-s	kanas	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
ka-na-si	kanasi	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
ka-na-si-s	kanasis	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
ka-na-si-si	kanasisi	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
ka-na-si-si-r	kanasisir	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
ke-ta-n	ketan	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
ke-ta-na	ketana	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ke-ta-na-i	ketanai	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
ke-ta-na-i-*301	ketanaiΘ	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
ke-ta-na-i-*301-t	ketanaiΘt	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ke-ta-na-i-*301-ti	ketanaiΘti	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
ki-te-s	kites	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
ki-te-si	kitesi	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
ki-te-si-r	kitesir	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
ki-te-si-ra	kitesira	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
ki-te-t	kitet	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
ki-te-te	kitete	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ki-te-te-r	kiteter	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ki-te-te-re	kitetere	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒆷𒊍𒉺 (-21.21)	8
ki-te-te-re-p	kiteterep	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
ki-tu-j	kituj	ke	-12.9871	ke (-12.99); 𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20)	5
ki-tu-ja	kituja	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
ki-tu-ja-s	kitujas	tuk	-16.4892	tuk (-16.49); tai (-16.77); paːi (-17.20)	7
ma-i-na	maina	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
ma-i-na-j	mainaj	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ma-i-na-ja	mainaja	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
ma-i-na-ja-r	mainajar	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒈪𒋫𒀭𒉌 (-21.21)	8
ma-i-na-ja-re	mainajare	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ma-i-na-ja-re-t	mainajaret	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
ma-na-d	manad	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
ma-na-da	manada	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
ma-na-da-w	manadaw	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
ma-na-da-wa	manadawa	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
ma-na-da-wa-i	manadawai	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
ma-na-da-wa-i-j	manadawaij	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
ma-si-r	masir	uk	-12.9688	uk (-12.97); ke (-12.97); 𒌷𒆷𒊍𒉺 (-13.20)	5
ma-si-ru	masiru	kut	-12.9697	kut (-12.97); ais (-13.25); ekːus (-14.08)	6
ma-si-ru-t	masirut	kut	-16.4766	kut (-16.48); ais (-16.76); ekːus (-17.57)	7
ma-si-ru-te	masirute	kut	-19.9835	kut (-19.98); ais (-20.26); 𒌷𒉈𒂊𒊭𒀸 (-20.71)	8
me-i-ja	meija	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
me-i-ja-s	meijas	uːxːi	-15.5444	uːxːi (-15.54); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
me-i-ja-sa	meijasa	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
me-i-ja-sa-s	meijasas	apːa	-20.678	apːa (-20.68); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71)	8
me-i-ja-sa-sa	meijasasa	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
me-i-ja-sa-u	meijasau	xus	-18.8998	xus (-18.90); ais (-20.25); 𒌷𒀀𒉿𒅈𒈾 (-20.71)	8
me-i-ja-sa-u-n	meijasaun	xus	-22.4069	xus (-22.41); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
me-i-ja-sa-u-na	meijasauna	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); xus (-25.91); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
me-i-ti	meiti	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
me-u-na	meuna	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
me-u-na-k	meunak	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
me-u-na-ka	meunaka	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
me-u-na-ka-n	meunakan	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
me-u-na-ka-na	meunakana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
me-u-na-ka-na-s	meunakanas	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
me-u-na-r	meunar	aːsːa	-15.5214	aːsːa (-15.52); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
me-u-na-ru	meunaru	tasːus	-16.223	tasːus (-16.22); asːus (-16.42); atːas (-16.42)	7
me-u-na-ru-k	meunaruk	tasːus	-19.5994	tasːus (-19.60); asːus (-19.92); atːas (-19.92)	8
me-u-na-ru-ka	meunaruka	tasːus	-22.8881	tasːus (-22.89); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); asːus (-23.42)	9
me-u-na-ru-ka-n	meunarukan	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); tasːus (-26.14); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-da-d	nadad	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-da-da	nadada	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-da-da-u	nadadau	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
na-da-da-u-t	nadadaut	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-da-da-u-ti	nadadauti	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
na-da-da-u-ti-n	nadadautin	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-da-w	nadaw	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-da-wa	nadawa	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-da-wa-i	nadawai	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
na-da-wa-i-j	nadawaij	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-da-wa-i-ja	nadawaija	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
na-i-da	naida	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-i-da-j	naidaj	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-i-da-ja	naidaja	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
na-i-da-ja-s	naidajas	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒈪𒋫𒀭𒉌 (-21.21)	8
na-i-*301-t	naiΘt	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-i-*301-ti	naiΘti	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-i-*301-ti-j	naiΘtij	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
na-i-*301-ti-ja	naiΘtija	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-i-*301-ti-ja-s	naiΘtijas	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
na-i-*301-ti-ja-sa	naiΘtijasa	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
na-i-*301-u	naiΘu	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
na-i-*301-u-t	naiΘut	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-i-*301-u-ti	naiΘuti	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
na-i-*301-u-ti-n	naiΘutin	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒆷𒊍𒉺 (-21.21)	8
na-i-*301-u-ti-nu	naiΘutinu	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
na-i-*301-u-ti-nu-j	naiΘutinuj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-ja-r	najar	uːxːi	-12.6301	uːxːi (-12.63); uk (-12.98); 𒈪𒋫𒀭𒉌 (-13.20)	5
na-ja-re	najare	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
na-ja-re-t	najaret	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
na-ja-re-ta	najareta	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-ka-n	nakan	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-ka-na	nakana	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-ka-na-s	nakanas	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
na-ka-na-si	nakanasi	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒆷𒊍𒉺 (-21.21)	8
na-ma-i	namai	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
na-ma-i-n	namain	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
na-ma-i-na	namaina	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
na-ma-i-na-j	namainaj	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-ma-i-na-ja	namainaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
na-ma-i-na-ja-r	namainajar	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-ma-s	namas	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
na-ma-si	namasi	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
na-ma-si-r	namasir	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
na-ma-si-ru	namasiru	kut	-19.9749	kut (-19.97); ais (-20.25); ekːus (-20.64)	8
na-ma-si-ru-t	namasirut	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
na-ma-si-ru-te	namasirute	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
na-ru-k	naruk	as	-11.8932	as (-11.89); uk (-12.97); 𒈪𒋫𒀭𒉌 (-13.20)	5
na-ru-ka	naruka	as	-15.4003	as (-15.40); 𒌷𒄩𒀜𒋾 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
na-ru-ka-n	narukan	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
na-ru-ka-na	narukana	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
na-ru-ka-na-s	narukanas	Ḫatːuʃa	-22.6097	Ḫatːuʃa (-22.61); apːa (-22.84); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41)	9
