linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-na-i-*301-u	anaiΘu	poʈʈ-	-14.9576	poʈʈ- (-14.96); patʃ- (-15.05); piːr (-15.23)	6
a-na-i-*301-u-t	anaiΘut	peʈʈi	-16.6413	peʈʈi (-16.64); appa (-17.46); poʈʈ- (-18.16)	7
a-na-i-*301-u-ti	anaiΘuti	paːraj	-15.2206	paːraj (-15.22); -aj (-18.61); -ar (-18.61)	8
a-na-i-*301-u-ti-n	anaiΘutin	paːraj	-18.7273	paːraj (-18.73); pera- (-21.33); paːʈa- (-21.77)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	paːraj	-22.234	paːraj (-22.23); pera- (-24.29); paːʈa- (-24.85)	10
a-na-si	anasi	poːr	-11.0447	poːr (-11.04); piːr (-11.04); poʈʈ- (-11.87)	5
a-na-si-s	anasis	piːr	-14.5501	piːr (-14.55); poːr (-14.55); poʈʈ- (-14.96)	6
a-na-si-si	anasisi	poːr	-16.7886	poːr (-16.79); piːr (-16.79); paːraj (-17.18)	7
a-na-si-si-r	anasisir	piːr	-20.2953	piːr (-20.30); poːr (-20.30); paːraj (-20.64)	8
a-na-ti	anati	paːʈa-	-8.473	paːʈa- (-8.47); -aj (-8.78); -ar (-8.78)	5
a-na-ti-*301	anatiΘ	paːʈa-	-11.2808	paːʈa- (-11.28); pera- (-11.86); putʃa- (-11.95)	6
a-na-ti-*301-w	anatiΘw	paːʈa-	-14.3607	paːʈa- (-14.36); pera- (-14.59); tʃij- (-14.79)	7
a-na-ti-*301-wa	anatiΘwa	paːʈa-	-17.2434	paːʈa- (-17.24); pera- (-17.55); tʃij- (-17.89)	8
a-na-ti-*301-wa-j	anatiΘwaj	paːʈa-	-20.075	paːʈa- (-20.07); peːtʃ- (-20.39); pera- (-20.62)	9
a-na-ti-*301-wa-ja	anatiΘwaja	paːʈa-	-22.9042	paːʈa- (-22.90); peːtʃ- (-23.21); peʈʈi (-23.69)	10
a-ra-ma	arama	poʈʈ-	-11.6185	poʈʈ- (-11.62); putʃ (-11.89); patʃ- (-11.92)	5
a-ra-ma-n	araman	poʈʈ-	-12.476	poʈʈ- (-12.48); patʃ- (-14.35); koːʈ- (-14.37)	6
a-ra-ma-na	aramana	poʈʈ-	-15.2964	poʈʈ- (-15.30); koːʈ- (-17.26); kuːʈ- (-17.26)	7
a-ra-ma-na-d	aramanad	poʈʈ-	-17.6444	poʈʈ- (-17.64); kuːʈ- (-19.85); koːʈ- (-19.85)	8
a-ra-ma-na-da	aramanada	poʈʈ-	-20.6164	poʈʈ- (-20.62); koːʈ- (-22.88); kuːʈ- (-22.88)	9
a-ra-ma-na-da-w	aramanadaw	poʈʈ-	-23.347	poʈʈ- (-23.35); koːʈ- (-25.75); kuːʈ- (-25.75)	10
a-ra-me	arame	poʈʈ-	-11.8658	poʈʈ- (-11.87); patʃ- (-11.94); kaʈ- (-12.55)	5
a-ra-me-i	aramei	piːr	-14.0284	piːr (-14.03); poːr (-14.03); kaːj (-14.76)	6
a-ra-me-i-t	arameit	kerri	-16.0357	kerri (-16.04); peʈʈi (-16.64); kut̪i (-16.75)	7
a-ra-me-i-ti	arameiti	paːraj	-14.0243	paːraj (-14.02); pokaj (-17.22); kaj (-17.52)	8
a-ra-me-u	arameu	poʈʈ-	-14.9576	poʈʈ- (-14.96); patʃ- (-15.05); koʈ- (-15.64)	6
a-ra-me-u-n	arameun	poʈʈ-	-18.1639	poʈʈ- (-18.16); patʃ- (-18.26); kaʈ- (-18.85)	7
a-ra-me-u-na	arameuna	poʈʈ-	-21.3155	poʈʈ- (-21.32); patʃ- (-21.53); putʃ (-21.81)	8
a-ra-me-u-na-k	arameunak	paːʈu	-20.2177	paːʈu (-20.22); kuːʈu (-20.94); koːʈu (-20.94)	9
a-ra-me-u-na-ka	arameunaka	paːʈu	-23.7233	paːʈu (-23.72); koːʈu (-24.45); kuːʈu (-24.45)	10
a-ra-me-u-na-r	arameunar	poʈʈ-	-22.8349	poʈʈ- (-22.83); kuːʈ- (-23.66); koːʈ- (-23.66)	9
a-ra-me-u-na-ru	arameunaru	poʈʈ-	-25.7183	poʈʈ- (-25.72); koːʈ- (-26.55); kuːʈ- (-26.55)	10
a-re-di	aredi	piːr	-11.2674	piːr (-11.27); poːr (-11.27); kaːr (-11.82)	5
a-re-di-j	aredij	kuːr-	-14.6693	kuːr- (-14.67); piːr (-14.77); poːr (-14.77)	6
a-re-di-ja	aredija	kuːr-	-17.4926	kuːr- (-17.49); piːr (-18.28); poːr (-18.28)	7
a-re-ja	areja	putʃ	-12.5618	putʃ (-12.56); kaʈ (-12.85); puh (-13.83)	5
a-re-ta	areta	kaʈ	-7.008	kaʈ (-7.01); piː (-9.86); kaː (-9.86)	5
a-ru-ka	aruka	koː	-9.8638	koː (-9.86); putʃ (-10.34); poʈʈ- (-10.40)	5
a-ru-ka-n	arukan	koʈ-	-9.8641	koʈ- (-9.86); poʈʈ- (-12.19); koː (-12.69)	6
a-ru-ka-na	arukana	koʈ-	-12.6796	koʈ- (-12.68); poʈʈ- (-13.66); koːʈ- (-15.26)	7
a-ru-ka-na-s	arukanas	poʈʈ-	-13.3605	poʈʈ- (-13.36); koʈ- (-15.50); kuːʈ- (-15.51)	8
a-sa-ra	asara	poʈʈ-	-11.6185	poʈʈ- (-11.62); putʃ (-11.89); patʃ- (-11.92)	5
a-sa-ra-m	asaram	poʈʈ-	-12.476	poʈʈ- (-12.48); patʃ- (-14.35); pitʃtʃ- (-15.17)	6
a-sa-ra-ma	asarama	poʈʈ-	-15.2964	poʈʈ- (-15.30); patʃ- (-17.34); putʃ (-17.97)	7
a-sa-ra-ma-n	asaraman	poʈʈ-	-17.6444	poʈʈ- (-17.64); patʃ- (-20.15); pitʃtʃ- (-20.23)	8
a-sa-ra-ma-na	asaramana	poʈʈ-	-20.6164	poʈʈ- (-20.62); pitʃtʃ- (-23.18); patʃ- (-23.25)	9
a-sa-ra-ma-na-d	asaramanad	poʈʈ-	-23.347	poʈʈ- (-23.35); pitʃtʃ- (-25.81); patʃ- (-26.24)	10
a-sa-ra-me	asarame	poʈʈ-	-15.3253	poʈʈ- (-15.33); patʃ- (-17.35); pitʃtʃ- (-18.01)	7
a-sa-ra-me-i	asaramei	poʈʈ-	-18.4385	poʈʈ- (-18.44); piːr (-20.16); poːr (-20.16)	8
a-sa-ra-me-i-t	asarameit	peʈʈi	-20.1854	peʈʈi (-20.19); poʈʈ- (-21.66); appa (-22.89)	9
a-sa-ra-me-i-ti	asarameiti	paːraj	-20.1554	paːraj (-20.16); pokaj (-23.00); muːʈʈaj (-23.66)	10
a-sa-ra-me-u	asarameu	poʈʈ-	-18.4385	poʈʈ- (-18.44); patʃ- (-20.52); pitʃtʃ- (-21.10)	8
a-sa-ra-me-u-n	asarameun	poʈʈ-	-21.6633	poʈʈ- (-21.66); patʃ- (-23.77); pitʃtʃ- (-24.30)	9
a-sa-ra-me-u-na	asarameuna	poʈʈ-	-24.9376	poʈʈ- (-24.94); patʃ- (-27.07); pitʃtʃ- (-27.54)	10
a-sa-sa	asasa	poʈʈ-	-11.6185	poʈʈ- (-11.62); putʃ (-11.89); patʃ- (-11.92)	5
a-sa-sa-r	asasar	poʈʈ-	-12.476	poʈʈ- (-12.48); patʃ- (-14.35); pitʃtʃ- (-15.17)	6
a-sa-sa-ra	asasara	poʈʈ-	-15.2964	poʈʈ- (-15.30); patʃ- (-17.34); putʃ (-17.97)	7
a-sa-sa-ra-m	asasaram	poʈʈ-	-17.6444	poʈʈ- (-17.64); patʃ- (-20.15); pitʃtʃ- (-20.23)	8
a-sa-sa-ra-ma	asasarama	poʈʈ-	-20.6164	poʈʈ- (-20.62); pitʃtʃ- (-23.18); patʃ- (-23.25)	9
a-sa-sa-ra-ma-n	asasaraman	poʈʈ-	-23.347	poʈʈ- (-23.35); pitʃtʃ- (-25.81); patʃ- (-26.24)	10
a-sa-sa-ra-me	asasarame	poʈʈ-	-20.6291	poʈʈ- (-20.63); pitʃtʃ- (-23.19); patʃ- (-23.25)	9
a-sa-sa-ra-me-i	asasaramei	poʈʈ-	-23.7949	poʈʈ- (-23.79); pitʃtʃ- (-26.34); patʃ- (-26.47)	10
a-sa-sa-ra-me-u	asasarameu	poʈʈ-	-23.7949	poʈʈ- (-23.79); pitʃtʃ- (-26.34); patʃ- (-26.47)	10
a-sa-u-n	asaun	poʈʈ-	-11.8658	poʈʈ- (-11.87); patʃ- (-11.94); putʃ (-13.27)	5
a-sa-u-na	asauna	poʈʈ-	-14.7796	poʈʈ- (-14.78); patʃ- (-15.03); putʃ (-15.16)	6
a-sa-u-na-k	asaunak	paːʈu	-13.913	paːʈu (-13.91); aʈʈu (-15.88); poʈʈ- (-15.93)	7
a-sa-u-na-ka	asaunaka	paːʈu	-17.4184	paːʈu (-17.42); poʈʈ- (-18.46); tʃup (-18.72)	8
a-sa-u-na-ka-n	asaunakan	poʈʈ-	-20.5891	poʈʈ- (-20.59); paːʈu (-20.92); tʃup (-22.23)	9
a-sa-u-na-ka-na	asaunakana	poʈʈ-	-22.7526	poʈʈ- (-22.75); tʃuːʈ (-24.38); paːʈu (-24.43)	10
a-se-ka	aseka	putʃ	-10.3447	putʃ (-10.34); poʈʈ- (-10.40); tʃup (-10.42)	5
a-se-ka-n	asekan	poʈʈ-	-12.1865	poʈʈ- (-12.19); oʈ- (-13.37); putʃ (-13.83)	6
a-se-ka-na	asekana	poʈʈ-	-13.664	poʈʈ- (-13.66); putʃ (-16.03); tʃuːʈ (-16.08)	7
a-se-ka-na-s	asekanas	poʈʈ-	-13.3605	poʈʈ- (-13.36); uɻupp- (-18.91); tʃuːʈ- (-18.91)	8
a-se-ka-na-si	asekanasi	poʈʈ-	-16.1857	poʈʈ- (-16.19); poːr (-19.01); uɻupp- (-21.74)	9
a-se-ka-na-si-s	asekanasis	poʈʈ-	-19.2912	poʈʈ- (-19.29); poːr (-22.51); uɻupp- (-24.84)	10
a-se-ra	asera	putʃ	-12.5618	putʃ (-12.56); puh (-12.84); kaʈ (-13.85)	5
a-se-ra-t	aserat	peʈʈi	-12.5226	peʈʈi (-12.52); kuʈa (-13.85); appa (-13.90)	6
a-se-ra-te	aserate	paːʈa-	-14.1208	paːʈa- (-14.12); putʃa- (-15.42); peʈʈi (-16.03)	7
a-si-i-p	asiip	piːr	-11.4661	piːr (-11.47); poːr (-11.47); paːraj (-12.32)	5
a-si-i-pi	asiipi	paːraj	-13.8914	paːraj (-13.89); piːr (-13.91); poːr (-13.91)	6
a-si-i-pi-n	asiipin	paːraj	-17.3681	paːraj (-17.37); piːr (-17.42); poːr (-17.42)	7
a-si-i-pi-na	asiipina	paːraj	-20.8448	paːraj (-20.84); poːr (-20.92); piːr (-20.92)	8
a-si-i-pi-na-m	asiipinam	paːraj	-24.3215	paːraj (-24.32); poːr (-24.43); piːr (-24.43)	9
a-si-i-pi-na-ma	asiipinama	jaɳʈ-	-27.7353	jaɳʈ- (-27.74); paːraj (-27.80); poʈʈ- (-27.87)	10
a-si-ru	asiru	poːr	-12.6271	poːr (-12.63); piːr (-12.63); puh (-12.85)	5
a-si-ru-t	asirut	paɻa	-15.66	paɻa (-15.66); puli (-15.83); pula (-15.83)	6
a-si-ru-te	asirute	pera-	-16.0629	pera- (-16.06); put̪a- (-16.80); piː (-16.86)	7
a-si-si	asisi	piːr	-11.0421	piːr (-11.04); poːr (-11.04); paːraj (-11.73)	5
a-si-si-r	asisir	piːr	-14.5483	piːr (-14.55); poːr (-14.55); paːraj (-15.17)	6
a-ta-i-*301	ataiΘ	piːr	-6.3531	piːr (-6.35); paːraj (-8.69); piː (-8.78)	5
a-ta-i-*301-u	ataiΘu	piːr	-9.8572	piːr (-9.86); pera- (-11.77); piːt̪- (-11.86)	6
a-ta-i-*301-u-j	ataiΘuj	piːr	-13.3605	piːr (-13.36); pera- (-14.72); piːt̪- (-14.92)	7
a-ta-i-*301-u-ja	ataiΘuja	piːr	-16.8629	piːr (-16.86); peʈʈi (-17.32); pera- (-17.80)	8
a-ta-i-*301-w	ataiΘw	piːr	-9.8572	piːr (-9.86); pera- (-11.77); piːt̪- (-11.86)	6
a-ta-i-*301-wa	ataiΘwa	piːr	-13.3605	piːr (-13.36); peʈʈi (-13.84); pera- (-14.72)	7
a-ta-i-*301-wa-e	ataiΘwae	peʈʈi	-16.7134	peʈʈi (-16.71); piːr (-16.86); peːtʃ- (-16.95)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	peʈʈi	-19.3589	peʈʈi (-19.36); peːtʃ- (-19.84); paːʈa- (-20.09)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	peʈʈi	-22.4105	peʈʈi (-22.41); peːtʃ- (-22.54); paːʈa- (-22.90)	10
a-ta-i-*301-wa-j	ataiΘwaj	peʈʈi	-16.7134	peʈʈi (-16.71); piːr (-16.86); peːtʃ- (-16.95)	8
a-ta-i-*301-wa-ja	ataiΘwaja	peʈʈi	-19.3589	peʈʈi (-19.36); peːtʃ- (-19.84); paːʈa- (-20.09)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	peʈʈi	-22.1038	peʈʈi (-22.10); peːtʃ- (-22.53); paːʈa- (-22.82)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	peʈʈi	-22.4105	peʈʈi (-22.41); peːtʃ- (-22.54); paːʈa- (-22.90)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	peʈʈi	-22.4105	peʈʈi (-22.41); peːtʃ- (-22.54); paːʈa- (-22.90)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	peʈʈi	-16.4259	peʈʈi (-16.43); appa (-19.94); paːʈa- (-21.36)	10
a-ti-*301-w	atiΘw	pera-	-8.2918	pera- (-8.29); piː (-8.78); tʃij- (-9.15)	5
a-ti-*301-wa	atiΘwa	pera-	-11.2388	pera- (-11.24); piː (-12.00); paːʈa- (-12.07)	6
a-ti-*301-wa-j	atiΘwaj	peːtʃ-	-14.0699	peːtʃ- (-14.07); pera- (-14.31); paːʈa- (-14.32)	7
a-ti-*301-wa-ja	atiΘwaja	peːtʃ-	-16.8857	peːtʃ- (-16.89); paːʈa- (-16.89); peʈʈi (-17.40)	8
a-tu-ru	aturu	piː	-8.781	piː (-8.78); pakal (-9.77); tʃah- (-9.83)	5
a-tu-ru-s	aturus	piː	-12.0025	piː (-12.00); tʃah- (-12.66); pakal (-12.86)	6
a-tu-ru-sa	aturusa	paːʈa-	-15.2077	paːʈa- (-15.21); piː (-15.29); paːʈu (-15.39)	7
a-tu-ru-sa-i	aturusai	piːr	-15.2834	piːr (-15.28); peːtʃ- (-17.13); paːraj (-17.33)	8
a-tu-ru-sa-i-d	aturusaid	piːr	-18.7901	piːr (-18.79); peːtʃ- (-19.97); paːʈa- (-20.26)	9
a-tu-ru-sa-i-da	aturusaida	piːr	-22.2968	piːr (-22.30); peːtʃ- (-23.06); paːʈa- (-23.11)	10
a-u-na-k	aunak	paːʈu	-8.3275	paːʈu (-8.33); po (-9.83); aʈʈu (-10.42)	5
a-u-na-ka	aunaka	paːʈu	-11.8317	paːʈu (-11.83); tʃup (-12.39); poʈʈ- (-13.02)	6
a-u-na-ka-n	aunakan	poʈʈ-	-14.5905	poʈʈ- (-14.59); paːʈu (-15.34); tʃup (-15.90)	7
a-u-na-ka-na	aunakana	poʈʈ-	-16.3585	poʈʈ- (-16.36); tʃuːʈ (-18.06); tʃup (-18.71)	8
a-u-ti-n	autin	pera-	-9.0445	pera- (-9.04); piː (-9.18); -aj (-9.18)	5
a-u-ti-nu	autinu	pera-	-11.7788	pera- (-11.78); piː (-12.29); tʃij- (-12.63)	6
a-u-ti-nu-i	autinui	piːr	-12.2762	piːr (-12.28); paːraj (-14.41); pera- (-14.67)	7
a-u-ti-nu-i-n	autinuin	piːr	-15.7827	piːr (-15.78); pera- (-17.66); paːraj (-17.68)	8
a-u-ti-nu-i-na	autinuina	piːr	-19.2889	piːr (-19.29); pera- (-20.74); piːt̪- (-20.90)	9
a-u-ti-nu-i-na-i	autinuinai	paːraj	-21.543	paːraj (-21.54); piːr (-21.71); peːtʃ- (-23.77)	10
a-wa-i-j	awaij	poːr	-11.7248	poːr (-11.72); piːr (-11.72); poʈʈ- (-11.87)	5
a-wa-i-ja	awaija	poʈʈ-	-14.7796	poʈʈ- (-14.78); patʃ- (-15.03); putʃ (-15.16)	6
a-za-*56-n	azaΦn	patʃ-	-9.0942	patʃ- (-9.09); peːtʃ- (-9.14); putʃ (-10.43)	5
a-za-*56-ni	azaΦni	tʃeːr	-11.8136	tʃeːr (-11.81); patʃ- (-12.20); peːtʃ- (-12.25)	6
da-da-u	dadau	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
da-da-u-t	dadaut	peʈʈi	-12.8177	peʈʈi (-12.82); appa (-13.27); poʈʈ- (-14.99)	6
da-da-u-ti	dadauti	-ar	-15.288	-ar (-15.29); -aj (-15.29); paːʈa- (-15.45)	7
da-da-u-ti-n	dadautin	paːʈa-	-18.2574	paːʈa- (-18.26); tʃij- (-18.57); tʃir- (-18.57)	8
da-da-u-ti-nu	dadautinu	paːʈa-	-21.3385	paːʈa- (-21.34); tʃir- (-21.40); tʃij- (-21.40)	9
da-da-u-ti-nu-i	dadautinui	piːr	-22.1041	piːr (-22.10); paːraj (-24.16); pera- (-24.49)	10
da-ja-j	dajaj	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
da-ja-ja	dajaja	poʈʈ-	-14.8095	poʈʈ- (-14.81); putʃ (-15.39); patʃ- (-15.42)	6
da-ja-s	dajas	poʈʈ-	-12.169	poʈʈ- (-12.17); patʃ- (-12.62); aɳʈʈ- (-13.26)	5
da-ma-t	damat	peʈʈi	-9.3337	peʈʈi (-9.33); appa (-9.76); poʈʈ- (-12.17)	5
da-ma-te	damate	paːʈa-	-11.9489	paːʈa- (-11.95); putʃa- (-12.63); piː (-12.68)	6
da-se-r	daser	puh	-12.8498	puh (-12.85); piː (-14.76); jaːh (-14.97)	5
da-se-ra	dasera	putʃ	-16.0669	putʃ (-16.07); puh (-16.34); kaʈ (-17.31)	6
da-se-ra-t	daserat	peʈʈi	-15.8165	peʈʈi (-15.82); appa (-16.74); kuʈa (-17.30)	7
da-se-ra-te	daserate	paːʈa-	-17.6125	paːʈa- (-17.61); putʃa- (-18.92); peʈʈi (-19.32)	8
da-u-ti	dauti	-ar	-8.7812	-ar (-8.78); -aj (-8.78); pokaj (-9.77)	5
da-u-ti-n	dautin	-ar	-12.2883	-ar (-12.29); -aj (-12.29); pera- (-12.55)	6
da-u-ti-nu	dautinu	pera-	-15.2859	pera- (-15.29); tʃir- (-15.46); tʃij- (-15.46)	7
da-u-ti-nu-i	dautinui	piːr	-15.7834	piːr (-15.78); paːraj (-17.91); pera- (-18.18)	8
da-u-ti-nu-i-n	dautinuin	piːr	-19.2898	piːr (-19.29); pera- (-21.17); paːraj (-21.18)	9
da-u-ti-nu-i-na	dautinuina	piːr	-22.796	piːr (-22.80); pera- (-24.25); piːt̪- (-24.40)	10
da-wa-i	dawai	poːr	-11.7094	poːr (-11.71); piːr (-11.71); poʈʈ- (-12.17)	5
da-wa-i-j	dawaij	poʈʈ-	-14.9884	poʈʈ- (-14.99); poːr (-15.21); piːr (-15.21)	6
da-wa-i-ja	dawaija	poʈʈ-	-17.9568	poʈʈ- (-17.96); patʃ- (-18.53); putʃ (-18.67)	7
di-ki-t	dikit	ajja	-9.761	ajja (-9.76); oj- (-9.86); kerri (-10.42)	5
di-ki-te	dikite	oj-	-12.6867	oj- (-12.69); t̪oramp- (-13.22); ajja (-13.27)	6
di-ki-te-s	dikites	jaː-	-15.4771	jaː- (-15.48); t̪oramp- (-15.65); oj- (-15.79)	7
di-ki-te-si	dikitesi	jaː-	-17.9358	jaː- (-17.94); t̪oramp- (-18.46); t̪eːr (-18.56)	8
di-ki-te-si-r	dikitesir	jaːh	-18.6061	jaːh (-18.61); jaː- (-20.77); t̪oramp- (-21.46)	9
di-ki-te-si-ra	dikitesira	jaːh	-22.1126	jaːh (-22.11); koran̪k- (-22.23); jaː- (-23.77)	10
di-ki-te-t	dikitet	jaː-	-15.4692	jaː- (-15.47); t̪oramp- (-15.64); oj- (-15.79)	7
di-ki-te-te	dikitete	jaː-	-17.9204	jaː- (-17.92); t̪oramp- (-18.31); oj- (-19.01)	8
di-ki-te-te-r	dikiteter	jaːh	-18.317	jaːh (-18.32); jaː- (-20.61); t̪oramp- (-21.20)	9
di-ki-te-te-re	dikitetere	jaːh	-21.8231	jaːh (-21.82); jaː- (-23.51); t̪oramp- (-24.22)	10
di-ki-tu	dikitu	oj-	-12.6867	oj- (-12.69); t̪oramp- (-13.22); ajja (-13.27)	6
di-ki-tu-j	dikituj	jaː-	-15.4771	jaː- (-15.48); t̪oramp- (-15.65); oj- (-15.79)	7
di-ki-tu-ja	dikituja	jaː-	-17.9358	jaː- (-17.94); t̪oramp- (-18.24); kuratʃ (-18.72)	8
di-ki-tu-ja-s	dikitujas	t̪oramp-	-19.0924	t̪oramp- (-19.09); jaː- (-20.77); kuratʃ- (-21.52)	9
e-a-di-k	eadik	po	-10.5162	po (-10.52); poːr (-12.38); puɻu (-12.58)	5
e-a-di-ki	eadiki	poːr	-13.484	poːr (-13.48); pokaj (-13.97); po (-14.02)	6
e-a-di-ki-t	eadikit	ajja	-16.0835	ajja (-16.08); kerri (-16.33); puli (-16.72)	7
e-a-di-ki-te	eadikite	put̪a-	-17.2978	put̪a- (-17.30); pera- (-18.53); t̪oramp- (-19.54)	8
e-a-di-ki-te-t	eadikitet	put̪a-	-20.1127	put̪a- (-20.11); pera- (-21.34); t̪oramp- (-21.96)	9
e-a-di-ki-te-te	eadikitete	put̪a-	-22.9121	put̪a- (-22.91); pera- (-24.09); t̪oramp- (-24.63)	10
e-di-ja	edija	ir-	-15.052	ir- (-15.05); oj- (-15.05); jaː- (-15.13)	5
e-i-da-j	eidaj	jaɳʈ-	-12.6278	jaɳʈ- (-12.63); jaː- (-14.21); jAm (-14.80)	5
e-i-da-ja	eidaja	jaɳʈ-	-15.4353	jaɳʈ- (-15.44); aɳʈʈ (-16.33); putʃ (-16.77)	6
e-i-da-ja-j	eidajaj	jaɳʈ-	-18.0332	jaɳʈ- (-18.03); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
e-i-da-ja-ja	eidajaja	jaɳʈ-	-21.066	jaɳʈ- (-21.07); poʈʈ- (-21.37); aɳʈʈ- (-21.98)	8
e-i-ja-s	eijas	jaɳʈ-	-12.6278	jaɳʈ- (-12.63); jaː- (-14.21); jAm (-14.80)	5
e-i-ja-sa	eijasa	jaɳʈ-	-15.4353	jaɳʈ- (-15.44); aɳʈʈ (-16.33); putʃ (-16.77)	6
e-i-ja-sa-s	eijasas	jaɳʈ-	-18.0332	jaɳʈ- (-18.03); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
e-i-ja-sa-sa	eijasasa	jaɳʈ-	-21.066	jaɳʈ- (-21.07); poʈʈ- (-21.37); aɳʈʈ- (-21.98)	8
e-i-ja-sa-u	eijasau	jaɳʈ-	-18.0332	jaɳʈ- (-18.03); poʈʈ- (-18.67); aɳʈʈ- (-19.17)	7
e-i-ja-sa-u-n	eijasaun	jaɳʈ-	-21.0721	jaɳʈ- (-21.07); poʈʈ- (-21.49); aɳʈʈ- (-22.00)	8
e-i-ja-sa-u-na	eijasauna	jaɳʈ-	-24.2563	jaɳʈ- (-24.26); poʈʈ- (-24.51); aɳʈʈ- (-25.09)	9
e-i-ja-sa-u-na-k	eijasaunak	jaːʈu	-23.8273	jaːʈu (-23.83); paːʈu (-24.39); -oːʈu (-25.21)	10
e-i-ke-t	eiket	-oː	-11.3554	-oː (-11.36); t̪oːɻ-a (-12.57); n̪oʈa (-13.18)	5
e-i-ke-ta	eiketa	-oː	-14.4601	-oː (-14.46); -oːʈu (-14.77); -aː (-14.86)	6
e-i-ke-ta-n	eiketan	jaː-	-16.159	jaː- (-16.16); jaɳʈ- (-16.68); n̪oʈ- (-16.81)	7
e-i-ke-ta-na	eiketana	jaː-	-18.622	jaː- (-18.62); jaɳʈ- (-19.48); jaːʈu (-19.58)	8
e-i-ke-ta-na-i	eiketanai	iruppaj	-20.0677	iruppaj (-20.07); jaː- (-21.45); muːʈʈaj (-21.84)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	iruppaj	-23.5498	iruppaj (-23.55); jaː- (-24.46); jaɳʈ- (-24.99)	10
e-ka-na	ekana	oʈ-	-9.1752	oʈ- (-9.18); -oː (-11.64); -oːʈu (-11.92)	5
e-ka-na-s	ekanas	oʈ-	-11.9984	oʈ- (-12.00); uɻupp- (-12.61); poʈʈ- (-12.61)	6
e-ka-na-si	ekanasi	oʈ-	-15.1037	oʈ- (-15.10); uɻupp- (-15.43); poʈʈ- (-15.44)	7
e-ka-na-si-s	ekanasis	oʈ-	-18.3253	oʈ- (-18.33); uɻupp- (-18.54); poʈʈ- (-18.54)	8
e-ka-na-si-si	ekanasisi	uːr	-21.6087	uːr (-21.61); oʈ- (-21.61); uɻupp- (-21.76)	9
e-ka-na-si-si-r	ekanasisir	oʈ-	-24.9371	oʈ- (-24.94); uɻupp- (-25.04); uʈump- (-25.05)	10
e-ra-te	erate	kaː	-9.8638	kaː (-9.86); piː (-9.87); kuʈa (-10.40)	5
e-si-ra	esira	en̪k-	-13.2795	en̪k- (-13.28); jaːh (-13.81); kaʈ (-13.85)	5
e-ta-na	etana	aɳʈʈ	-10.3433	aɳʈʈ (-10.34); appa (-10.40); aʈʈu (-10.40)	5
e-ta-na-i	etanai	aːj	-12.2858	aːj (-12.29); aɳʈʈ- (-13.15); appa (-13.24)	6
e-ta-na-i-*301	etanaiΘ	aːj	-15.7923	aːj (-15.79); aɳʈʈ- (-15.99); appa (-16.35)	7
e-ta-na-i-*301-t	etanaiΘt	appa	-14.0149	appa (-14.01); peʈʈi (-16.77); appam (-17.41)	8
e-ta-na-i-*301-ti	etanaiΘti	iruppaj	-17.4656	iruppaj (-17.47); appa (-17.52); paːraj (-17.96)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	iruppaj	-20.9728	iruppaj (-20.97); appa (-21.03); paːraj (-21.46)	10
e-te-re	etere	ah	-10.5171	ah (-10.52); ih (-10.52); aː- (-11.62)	5
e-te-re-p	eterep	ah	-14.0243	ah (-14.02); ih (-14.02); aː- (-14.45)	6
e-to-i-j	etoij	aɭ-	-9.1831	aɭ- (-9.18); eɳ- (-9.18); aːj (-9.86)	5
e-to-i-ja	etoija	aɭ-	-12.2882	aɭ- (-12.29); eɳ- (-12.29); aɳʈʈ (-12.58)	6
e-tu-me	etume	aː-	-11.6167	aː- (-11.62); -aː (-11.64); iː (-12.29)	5
e-tu-me-i	etumei	aːj	-12.2858	aːj (-12.29); -aj (-13.36); -ar (-13.36)	6
e-tu-me-i-j	etumeij	aːj	-15.7923	aːj (-15.79); ir- (-16.87); -aj (-16.87)	7
e-tu-me-i-ja	etumeija	aːj	-19.2985	aːj (-19.30); ir- (-19.70); -aj (-20.38)	8
e-tu-me-i-ja-s	etumeijas	ir-	-22.8039	ir- (-22.80); aːj (-22.80); aː- (-23.73)	9
e-tu-me-i-ja-sa	etumeijasa	ir-	-26.0262	ir- (-26.03); aɳʈʈ (-26.16); aːj (-26.31)	10
e-u-na-k	eunak	po	-10.518	po (-10.52); -oːʈu (-10.56); aːʈu (-11.36)	5
e-u-na-ka	eunaka	tʃup	-12.6094	tʃup (-12.61); poʈʈ- (-13.90); putʃ (-13.91)	6
